@relation 'generators.SEAGenerator -b'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
5.795053,1.915,4.493692,groupA
5.373504,9.848104,0.275573,groupB
4.733528,1.091904,0.787565,groupB
8.275811,9.999111,1.441449,groupB
5.01315,0.809478,6.203913,groupA
2.841829,9.640971,1.288796,groupB
2.755032,3.055252,4.498129,groupA
5.784127,3.181131,7.871418,groupB
1.11723,3.192102,9.704769,groupA
5.026063,7.247908,5.12494,groupA
0.242882,3.57139,8.264138,groupA
5.777939,3.481025,5.673442,groupB
0.216647,3.168563,1.286897,groupA
4.854124,8.923891,3.764877,groupB
6.336427,0.1339,3.54003,groupA
4.808231,5.602046,6.019883,groupB
4.644447,3.056336,5.50219,groupB
7.828665,4.638704,2.042384,groupB
0.011322,0.958222,0.311596,groupA
2.920597,8.048028,1.750393,groupB
3.107671,3.228569,2.189605,groupA
3.049631,7.414481,0.8723,groupB
1.497165,1.309405,9.660759,groupA
9.402937,7.959244,4.862874,groupB
0.255162,0.986029,9.103187,groupA
9.116806,4.777743,5.757253,groupB
0.876959,3.405612,0.298178,groupA
8.851584,7.428635,8.921597,groupB
3.103597,1.336377,0.856803,groupA
3.935337,9.449857,4.495499,groupB
0.61271,1.262846,2.052041,groupA
6.752696,1.969264,0.039418,groupB
2.20685,5.14235,4.169383,groupA
2.433175,9.285955,5.631592,groupB
7.251692,0.354805,5.016752,groupA
3.249839,9.302168,5.423347,groupB
1.822711,3.55625,1.214872,groupA
1.671465,8.264199,6.865368,groupB
0.186862,5.311633,8.671474,groupA
5.879042,5.747986,0.355308,groupB
2.207602,3.738294,3.833281,groupA
1.542555,6.67521,6.625753,groupB
0.096206,5.724014,1.446567,groupB
5.403406,9.837307,5.682858,groupB
5.051229,1.784155,4.391434,groupA
6.858443,8.06597,3.445954,groupB
3.633682,1.496346,5.564574,groupA
4.048244,4.138805,7.465914,groupB
5.099067,2.687664,3.848367,groupA
0.886139,9.007352,3.946605,groupB
2.80176,4.801018,6.900613,groupB
2.310432,7.509644,3.992788,groupB
0.710065,2.813594,9.353625,groupA
6.246865,8.267725,3.637462,groupB
3.831477,2.132092,0.713969,groupA
6.46327,2.662031,1.981344,groupB
3.517898,1.670423,1.784829,groupA
6.895984,7.98903,1.285946,groupB
0.907116,5.444738,4.699535,groupA
6.089624,6.766697,1.241906,groupB
0.790368,1.253761,8.424074,groupA
8.296631,8.629188,9.290958,groupB
2.106259,5.556353,8.955566,groupA
7.050024,3.278813,2.917722,groupB
4.498535,2.929647,6.791731,groupA
3.804537,8.640723,0.348452,groupB
6.230272,1.397992,3.273404,groupA
1.853151,8.576067,0.936259,groupB
1.090314,6.852247,4.324113,groupA
0.410024,9.766383,0.849012,groupB
0.90287,3.78752,0.801916,groupA
9.055435,1.472934,9.072802,groupB
0.681639,4.847523,5.655606,groupA
7.367856,1.180354,6.285563,groupB
3.475924,2.94905,9.603474,groupA
1.513678,6.554404,7.253975,groupB
4.773214,2.333449,8.589071,groupA
7.421297,9.808548,5.644532,groupB
0.935141,1.219289,3.053266,groupB
2.329185,9.30452,0.91834,groupB
0.519933,0.44055,8.669986,groupA
9.405837,9.058194,4.292457,groupB
6.150475,1.484909,6.306366,groupA
1.266775,7.452575,5.09878,groupB
5.8955,0.639038,4.719107,groupA
6.668573,5.174124,2.011583,groupB
5.245754,0.898376,5.415283,groupA
8.705608,5.329292,6.6106,groupB
1.459661,3.267733,2.76124,groupA
9.710248,4.60139,6.928818,groupB
3.290856,0.689187,4.709915,groupA
9.830182,5.832861,1.593559,groupB
0.137636,5.120382,7.911555,groupA
1.120657,8.413035,3.71731,groupB
0.870858,7.03675,3.482648,groupA
8.06351,2.255497,3.183974,groupA
6.07667,1.75494,3.051522,groupA
2.934163,7.806103,7.231084,groupB
1.887727,0.785733,7.10508,groupA
3.71577,8.100638,4.472428,groupB
2.976144,1.995217,7.560427,groupA
5.743695,4.127773,5.531574,groupB
3.832847,1.799736,6.58212,groupA
3.345133,8.102542,6.395221,groupB
3.521933,4.395158,4.305853,groupA
1.135152,7.027572,5.735171,groupB
2.724143,2.096062,2.217771,groupB
3.613698,7.295032,1.754329,groupB
5.343984,0.863801,9.812453,groupB
0.534553,8.346442,0.214426,groupB
2.938794,3.782695,3.482606,groupA
5.021326,5.054859,0.801207,groupB
0.396598,1.252336,2.202888,groupA
7.080327,9.597214,9.756829,groupB
3.189594,1.560537,8.369891,groupB
6.191115,4.471107,5.83079,groupB
4.413358,1.390637,9.30312,groupA
6.790433,1.545384,5.508352,groupA
5.100193,1.230812,8.155276,groupA
7.321077,6.510262,9.516404,groupB
1.314875,4.825072,7.056057,groupA
6.685016,4.816634,7.524972,groupB
2.274465,1.78012,5.611956,groupA
3.3316,9.213487,3.031138,groupA
2.926286,0.194627,8.036198,groupA
6.028193,4.169709,4.405124,groupB
4.252857,1.812044,0.491045,groupA
8.462813,9.242129,3.34481,groupB
0.550314,5.275144,8.191311,groupB
1.505324,8.072936,0.452938,groupB
2.806733,2.766193,6.129187,groupA
8.955929,2.168531,5.597205,groupB
1.063537,2.067771,4.73481,groupA
3.948324,7.071645,7.151664,groupB
2.485966,1.664261,1.685847,groupA
5.755695,3.377315,1.135992,groupB
2.408797,4.443301,7.614822,groupB
8.573195,4.691949,1.872169,groupB
0.877551,0.960361,7.018566,groupA
5.822041,5.79187,4.116153,groupA
5.1257,0.201845,0.633483,groupA
3.864302,7.749396,6.598854,groupA
0.296574,1.159589,7.129137,groupA
2.599116,7.364942,6.260296,groupB
4.359513,1.183964,8.706147,groupA
7.044001,2.989965,3.273986,groupB
1.432353,2.04816,2.063772,groupA
2.188335,7.530936,4.692342,groupB
5.305554,1.821568,6.401314,groupA
7.587216,1.591838,9.180783,groupB
3.844773,1.203364,8.299924,groupA
6.864975,1.867253,4.35246,groupB
5.166435,1.825917,2.939644,groupA
8.219806,9.389837,4.475131,groupB
3.25392,2.257778,7.029653,groupA
5.902737,4.781641,3.181939,groupB
4.546839,1.364456,9.049672,groupA
9.47859,2.209025,9.423298,groupB
3.02494,4.581939,5.505398,groupB
4.932577,6.59253,2.781359,groupB
0.957857,2.775147,6.070108,groupA
4.233039,9.451078,1.63117,groupB
1.486192,5.42677,5.855329,groupA
4.109623,6.645903,9.381993,groupB
3.897533,3.015728,5.723471,groupA
7.601008,1.887467,2.978548,groupB
0.663501,5.473766,3.284783,groupA
0.072927,9.213221,1.173248,groupB
3.001071,3.738289,2.846065,groupA
4.284208,8.946462,8.644789,groupA
4.922624,2.130691,8.739023,groupA
5.690253,7.155226,7.810813,groupB
0.890817,6.981597,6.38558,groupA
6.166137,1.879784,2.009616,groupB
2.499023,4.95653,0.079011,groupA
5.610894,5.999985,0.56479,groupB
0.7424,6.252614,9.216592,groupA
6.028647,4.980776,4.363432,groupB
0.445297,2.814482,8.688726,groupA
3.648295,9.863468,3.798819,groupB
4.009964,2.085837,7.72856,groupA
3.092938,5.266533,9.009791,groupB
1.361849,5.807892,4.829437,groupB
6.456198,4.716299,4.22527,groupB
2.51943,1.55616,2.218371,groupA
4.477508,8.516198,4.506168,groupB
4.698696,0.337345,2.364698,groupB
8.664242,0.0323,9.746413,groupB
4.059769,1.479046,6.937662,groupA
8.632133,8.182699,3.06892,groupB
0.48124,6.090518,1.870978,groupA
6.314279,5.797084,2.00256,groupB
0.769187,0.509319,1.699582,groupA
6.405285,8.341807,9.655025,groupB
0.843187,5.687887,7.832581,groupA
5.711759,6.350605,0.43217,groupB
2.800377,0.848829,8.480163,groupA
9.522204,5.720507,5.227565,groupB
0.400005,5.155094,4.755529,groupA
9.749158,9.726461,6.55047,groupA
1.067454,1.033281,3.207316,groupA
4.7013,8.737302,0.981612,groupB
3.938069,3.552675,4.02552,groupA
3.2757,9.16374,9.775356,groupB
0.347438,5.784082,8.704318,groupA
2.541511,7.635581,2.134565,groupB
3.592151,4.098389,9.946815,groupA
8.334648,2.324747,9.948267,groupB
6.480311,1.385848,6.570503,groupA
0.457609,9.669065,5.046976,groupB
0.578819,0.692879,6.175323,groupA
8.786379,2.35719,4.506616,groupB
7.513805,0.415855,8.488891,groupB
6.422703,6.14715,1.531552,groupB
1.987423,1.84166,1.800328,groupA
7.039316,5.088289,7.33794,groupB
0.304344,5.519165,5.303138,groupA
8.637352,9.318647,8.841834,groupB
0.772787,0.293172,8.32061,groupA
9.568086,2.41504,8.790386,groupB
1.782437,1.590277,9.600084,groupA
9.274499,7.257979,7.425098,groupB
2.914831,0.752142,8.421314,groupA
6.20464,4.48656,3.506295,groupB
5.90334,1.179568,9.369666,groupA
1.144825,7.382157,9.999312,groupB
4.980709,0.388448,5.307424,groupA
3.540417,5.351434,9.89227,groupB
5.015248,0.17595,5.088247,groupA
9.028383,7.991871,3.828121,groupB
6.018728,1.418574,2.371429,groupA
2.625862,9.161353,8.762991,groupB
0.723697,6.54492,0.987774,groupA
4.915978,5.098549,3.772622,groupB
3.957509,1.067173,1.348675,groupA
9.524408,9.810669,1.871714,groupB
3.152969,4.386158,2.286665,groupA
4.16064,5.938577,1.194089,groupB
6.329916,0.832412,5.883816,groupA
6.567785,9.735377,8.885865,groupB
2.498348,4.322348,3.387974,groupA
9.604691,0.041206,3.934153,groupB
0.27138,2.262278,5.638308,groupA
9.251703,4.964131,4.96851,groupB
1.214288,2.139989,2.995155,groupA
9.932977,8.068679,0.414576,groupB
2.810675,5.010226,4.369939,groupA
6.07327,6.794932,0.583497,groupB
0.33543,0.455896,2.161865,groupA
4.216789,5.959183,4.416918,groupB
2.321742,5.154908,1.995981,groupA
2.656241,8.83723,5.160036,groupB
0.552725,2.887397,1.699844,groupA
0.828213,9.57329,9.143102,groupB
7.236236,0.079755,0.002616,groupA
4.40277,4.133292,5.949054,groupA
1.748156,2.502099,8.486861,groupB
9.604084,4.145093,0.450524,groupB
2.703413,4.998737,5.342684,groupA
8.189523,7.609742,2.979917,groupB
5.548873,1.606519,6.713588,groupB
9.170898,5.476061,9.538446,groupB
1.498544,6.475044,6.904864,groupA
3.792525,7.254612,4.313796,groupB
1.460416,2.685891,5.066651,groupA
6.870616,1.312369,1.194099,groupB
4.504823,2.114773,1.99879,groupA
7.881398,0.743591,7.150174,groupB
0.476154,4.915767,8.817872,groupA
8.272636,4.278957,9.201473,groupB
3.41374,4.500062,5.950828,groupA
0.909412,9.673657,0.88295,groupB
0.897802,1.954828,1.775066,groupB
8.77176,9.637478,0.784783,groupB
1.824635,4.582875,3.902702,groupA
8.279209,6.132299,6.424397,groupB
0.964214,0.070659,8.522886,groupA
8.723841,5.180606,8.868082,groupB
5.163962,1.238629,6.003818,groupA
9.458285,4.926077,5.703682,groupB
4.026961,2.890192,8.118158,groupA
9.71177,6.321632,5.58538,groupB
6.608722,0.149242,3.934252,groupA
9.281127,4.661677,0.331518,groupB
4.312399,1.213191,7.657544,groupA
0.603135,8.715688,0.872786,groupB
7.351665,0.024773,5.326252,groupA
7.582953,0.882496,7.21734,groupB
1.14651,6.302132,9.255052,groupB
6.816624,2.67064,4.899503,groupB
4.973341,0.167696,5.292172,groupA
9.759509,9.201081,9.264223,groupB
6.316712,0.288574,6.379626,groupA
4.246694,9.661721,2.966347,groupB
1.184862,3.219449,9.954395,groupA
7.197539,6.565065,0.859996,groupB
6.599034,0.794689,0.415463,groupA
4.741246,6.782428,0.016791,groupB
5.753775,1.405389,3.219747,groupA
6.775999,1.834922,6.101421,groupB
1.36711,5.774026,5.460377,groupA
7.314145,7.599554,8.765202,groupB
2.29106,2.478095,8.052397,groupA
7.132087,1.864738,9.619767,groupB
3.353758,2.051451,6.588405,groupB
8.825616,3.401763,6.817437,groupB
6.082555,1.282596,5.890332,groupB
1.122254,7.89484,8.367968,groupB
1.499926,5.497342,3.536101,groupA
1.791165,7.239763,7.087703,groupB
4.422201,0.151898,1.45283,groupA
4.707501,7.471581,3.464663,groupB
2.092622,1.08144,6.907577,groupA
4.089462,8.012658,5.969347,groupB
1.435869,3.66169,5.335549,groupA
2.716185,5.406941,7.053153,groupB
1.11773,0.732039,7.471151,groupA
7.737398,3.297749,6.992909,groupB
2.20987,3.116486,4.436855,groupA
9.403725,5.619746,5.670321,groupB
2.954952,0.157638,9.925086,groupA
5.654708,6.304572,7.157458,groupB
2.553589,3.665752,7.200802,groupA
2.519922,6.627065,1.350891,groupB
1.512034,3.439837,5.463476,groupA
8.261517,5.934648,9.676033,groupB
0.332227,4.081198,5.961157,groupA
3.800022,9.906837,7.941286,groupA
1.620648,0.731488,5.710552,groupA
7.866325,0.346451,7.192018,groupB
5.938263,1.94529,5.717951,groupA
8.391797,3.33287,6.762725,groupB
0.550219,1.088085,5.601603,groupA
7.934258,4.992657,2.660551,groupB
4.598344,2.556262,5.541688,groupA
8.225375,7.117922,4.41078,groupB
3.781158,2.970026,1.098042,groupB
3.67463,7.656295,4.086278,groupB
0.223579,4.778179,6.407767,groupA
3.797544,8.988251,4.657136,groupB
0.946962,0.006632,4.539042,groupA
0.527955,9.554345,0.307682,groupB
0.111475,7.604678,2.190033,groupA
8.692192,7.72303,2.461718,groupB
0.821837,2.872674,0.343764,groupA
7.373254,0.784127,2.215484,groupA
0.33323,2.419131,3.426241,groupA
7.359976,6.516125,0.83554,groupB
4.877805,2.38972,8.452154,groupA
7.348802,7.293535,0.91948,groupB
0.207468,6.775858,3.042988,groupA
6.940023,1.898234,9.649479,groupB
1.067254,5.819767,1.147591,groupA
1.925205,6.861904,7.827188,groupB
1.070299,1.735485,5.184571,groupA
4.249704,7.890761,9.961895,groupB
2.324743,0.329221,2.729405,groupA
8.198867,1.514847,2.771636,groupB
4.894827,2.709978,7.015132,groupA
3.459126,7.494756,1.334805,groupB
0.994757,3.938263,1.373949,groupA
4.569661,9.995584,2.561372,groupB
1.829602,0.241115,5.381607,groupA
5.898313,8.579451,6.628561,groupB
4.265751,0.506134,1.671586,groupA
7.278754,7.422243,9.216889,groupB
4.593853,0.437362,6.324335,groupA
4.472904,6.620141,8.78068,groupB
4.982845,1.981539,4.028836,groupA
9.871093,1.570959,7.532547,groupB
1.039186,1.130168,2.789546,groupA
8.21674,4.540276,6.844545,groupB
0.128363,7.658615,2.90869,groupA
4.365033,4.357231,8.708596,groupB
3.760203,2.352303,0.516267,groupA
6.432498,9.86221,6.847851,groupB
2.236205,3.066154,0.831743,groupA
7.165966,1.484275,8.993662,groupB
0.05811,2.375701,6.037211,groupA
7.258954,2.907651,8.543705,groupB
1.07067,6.067566,8.077088,groupA
9.957941,5.538753,7.830858,groupB
4.590916,2.861271,5.470058,groupA
3.710695,7.240337,0.787844,groupB
1.256644,5.168217,4.525762,groupA
6.561591,7.275861,4.70536,groupB
3.688272,4.21166,1.879575,groupA
7.221958,2.06951,9.269333,groupB
3.827083,3.191981,6.342361,groupA
9.682887,9.179542,1.219455,groupB
0.919638,3.117297,5.227603,groupA
4.760047,7.608157,3.806979,groupB
5.18477,2.288302,5.765341,groupA
0.924363,9.052784,1.651975,groupB
4.782374,1.654411,2.333968,groupA
5.642283,3.701309,7.865725,groupA
5.849602,1.637499,3.865916,groupB
2.162638,9.917594,4.668683,groupB
1.858154,1.47442,4.631937,groupA
8.537568,9.408768,1.459002,groupB
3.963995,1.008231,9.479349,groupA
7.367524,4.107021,7.600006,groupB
3.975788,2.724705,2.298131,groupA
9.599008,6.585068,2.473421,groupB
0.020864,3.372315,4.449006,groupB
3.770878,6.53975,0.80882,groupB
5.647548,0.027589,9.686313,groupA
0.900543,7.225996,8.262855,groupB
0.867215,3.56902,3.509763,groupB
8.983871,5.09922,7.882704,groupA
1.755454,4.43354,2.463585,groupA
5.952318,3.356016,3.820384,groupB
4.599046,2.250371,7.783082,groupA
2.662425,8.628499,7.653505,groupB
0.75988,4.120652,9.784325,groupA
5.155392,7.955418,9.338638,groupB
3.328442,0.71406,6.882458,groupA
7.350545,1.61169,1.903707,groupB
0.689458,1.967291,9.782884,groupA
9.495774,6.545333,4.213281,groupB
2.314685,1.260839,0.377541,groupA
9.304861,1.589107,9.903028,groupB
4.208478,0.489123,5.220924,groupA
7.118809,8.802178,4.866568,groupB
0.576217,5.75609,3.09428,groupA
8.180025,8.391618,6.438149,groupB
3.577984,2.202712,0.304991,groupA
3.280891,7.437117,5.911948,groupB
2.309968,4.068757,0.004407,groupA
0.829781,9.833838,8.232514,groupB
5.178014,1.709708,2.936912,groupA
9.916015,4.822828,0.910158,groupA
2.553322,3.19339,5.357682,groupA
0.43176,9.413907,4.177667,groupB
0.276732,7.489259,1.461361,groupA
7.368535,4.443706,4.298421,groupB
1.964399,0.150723,3.782222,groupA
5.145213,8.187886,9.865181,groupB
1.261911,4.655623,1.386664,groupA
9.677353,7.050697,7.290594,groupB
0.441047,4.793177,5.124046,groupA
9.189016,2.552471,1.947669,groupB
1.320878,2.62319,3.785594,groupA
3.871263,5.59818,3.794856,groupB
6.338034,1.071845,6.748982,groupA
5.339614,6.781603,9.246173,groupB
4.097732,2.417574,6.456,groupA
9.677836,1.447948,7.437427,groupB
4.245931,3.606947,6.033573,groupA
2.318117,8.478113,2.032208,groupB
0.510813,1.866843,5.147829,groupA
9.466716,9.813444,9.990025,groupB
5.382421,1.373001,4.176852,groupB
5.139122,4.290492,5.414917,groupB
5.256501,0.463038,4.404647,groupA
8.229998,9.01688,0.579482,groupA
2.64975,3.722037,2.932273,groupA
8.029292,3.115253,9.108614,groupB
0.571986,2.340702,5.027082,groupA
4.787345,6.717655,2.025362,groupB
4.358349,0.987083,2.589321,groupA
2.469041,6.053787,2.174795,groupB
3.574819,0.415167,3.063758,groupB
9.116936,8.192264,7.740879,groupA
5.16261,1.942973,2.793741,groupA
9.295249,4.969946,1.62101,groupB
2.451364,1.853216,5.251211,groupA
9.533056,8.049316,1.201802,groupB
5.144182,1.101618,6.965647,groupA
6.410594,5.41698,9.235265,groupB
2.014806,1.060821,8.276502,groupB
3.367865,7.227528,7.803478,groupB
3.84347,1.724973,1.669156,groupB
2.315754,6.653086,2.258654,groupB
1.152974,6.644595,5.045964,groupA
4.555368,3.971209,0.159613,groupB
4.368756,3.514495,4.842255,groupA
4.307849,9.064742,8.97174,groupB
0.091675,3.908792,3.247008,groupA
8.507632,1.459274,9.797558,groupB
5.070292,2.296837,8.141896,groupA
6.583007,7.84448,0.715211,groupB
4.14589,0.175115,2.991589,groupA
9.863075,0.66542,9.462393,groupB
3.70403,3.434937,7.22475,groupA
4.237104,5.523511,2.876483,groupB
0.27159,4.65813,0.484641,groupA
4.609666,4.585281,4.919786,groupB
0.957138,4.464551,3.548615,groupA
9.741585,2.023732,0.291898,groupB
0.13972,0.334275,4.458042,groupA
3.368215,8.656919,6.754911,groupA
3.950942,1.169218,0.154062,groupA
8.370661,0.409177,6.094122,groupA
2.7185,0.471469,5.956842,groupA
2.556452,6.463172,1.107137,groupB
1.987506,1.697567,3.745042,groupA
3.846507,7.24068,9.143673,groupB
1.750381,0.09499,6.84044,groupA
8.225594,5.041206,5.181289,groupB
0.871277,0.228484,7.784289,groupA
3.826362,7.988991,9.211326,groupB
4.240014,2.020888,9.183456,groupA
3.924192,6.205401,4.853627,groupB
2.857754,4.94342,6.888436,groupA
3.504284,7.702847,7.974082,groupB
2.471634,1.644674,9.293466,groupA
4.312939,4.294168,0.120441,groupB
1.498096,3.271306,4.976307,groupB
9.034795,2.498933,4.650985,groupB
6.327463,0.042847,4.024284,groupA
8.060811,2.534107,9.588162,groupB
7.696751,0.115472,1.924467,groupA
5.620337,2.681967,9.806833,groupB
1.422433,1.30776,6.805954,groupA
6.699825,5.59353,6.761944,groupB
2.632235,0.94467,8.669155,groupA
3.084412,6.72982,3.946171,groupB
1.299608,4.46909,8.815011,groupA
9.797633,2.801372,2.377276,groupB
1.633549,0.891962,7.893731,groupB
5.126091,5.468395,9.610845,groupB
4.394889,1.003511,3.370822,groupB
0.207437,9.283236,7.516665,groupB
2.168527,3.658509,1.238004,groupA
1.669705,9.681153,3.216303,groupB
4.028335,2.903552,3.166503,groupA
1.520937,9.944587,4.613253,groupB
0.441579,0.661153,0.880175,groupA
8.653192,4.980827,1.300311,groupB
1.644106,4.059708,2.450739,groupA
5.271249,5.304982,3.002923,groupB
0.105679,7.045564,8.826893,groupA
9.656067,0.354596,2.47343,groupB
1.192559,2.740552,4.792777,groupA
7.091402,5.407302,2.199074,groupB
2.30582,2.474596,1.162186,groupA
8.577289,5.429145,0.715372,groupB
0.663371,4.886023,5.190529,groupA
6.817649,2.039743,0.493603,groupB
1.006007,5.201145,1.171568,groupA
5.265958,6.747971,6.084474,groupB
3.221248,3.903559,0.888815,groupA
6.156339,6.195626,1.219706,groupB
0.110505,4.088359,6.354606,groupA
9.932403,1.926812,0.195293,groupB
6.275269,0.236861,2.346448,groupA
3.19255,9.108893,8.242668,groupB
1.793945,4.523541,3.911966,groupA
7.508382,8.095419,2.407165,groupB
2.245844,5.333527,5.623155,groupB
3.007444,5.867063,3.594884,groupB
0.140559,4.946176,4.145166,groupA
9.599695,2.953365,6.794339,groupB
6.118321,0.042998,6.462963,groupA
9.224964,3.591451,0.219993,groupA
3.085054,3.250268,3.83297,groupA
9.741053,0.991191,7.952501,groupB
5.101227,1.417106,9.703725,groupA
7.631462,6.202124,1.540393,groupB
7.746913,0.110537,3.231458,groupA
0.434868,7.755313,4.761535,groupA
2.712876,2.30418,3.416661,groupA
9.940397,6.468935,9.161082,groupB
3.115959,2.605032,7.359723,groupA
9.819151,8.794536,3.69074,groupB
0.92608,5.74548,6.608953,groupA
8.201731,9.017942,6.561938,groupB
5.570958,0.584238,8.856593,groupA
8.193735,5.441893,1.158616,groupB
2.292076,5.28406,1.210327,groupA
8.007467,7.930428,1.695382,groupB
3.395238,3.289625,0.46299,groupA
9.394555,3.889614,5.435873,groupB
3.273143,1.499762,0.147089,groupA
8.407772,9.056781,7.361998,groupB
6.101106,0.095441,2.670082,groupA
7.695969,4.926401,1.682579,groupB
1.58968,0.991914,0.55599,groupA
3.553094,5.973302,4.071307,groupB
1.120157,2.434127,4.975261,groupA
7.107705,6.34188,8.57215,groupB
3.668753,0.624699,0.753003,groupA
3.612195,6.351293,6.262375,groupB
4.11335,1.021307,5.699275,groupA
7.62662,9.731753,7.605951,groupA
1.871083,5.43619,8.127662,groupA
6.612158,8.639982,7.951749,groupB
5.945879,0.701439,3.139867,groupB
8.458648,1.914416,9.426989,groupB
2.221054,2.181155,0.258726,groupA
8.821391,4.364933,7.969648,groupB
1.485442,4.098513,7.533651,groupA
4.254375,5.009053,0.814494,groupA
0.335668,3.048223,9.423333,groupA
8.148415,6.750136,6.314561,groupB
1.998654,1.174381,9.442803,groupA
8.684987,5.366361,2.104056,groupB
0.299892,7.432381,0.408744,groupA
7.815356,5.821602,9.092589,groupB
6.289261,1.242541,9.338236,groupA
8.58402,3.023707,8.980059,groupB
4.480953,2.684612,1.803553,groupA
5.913678,2.594312,0.20407,groupB
1.753102,1.627691,2.546575,groupA
6.349949,4.785779,4.591281,groupB
2.678613,1.906118,7.489193,groupA
1.409383,7.727054,0.91699,groupB
0.375416,5.988371,4.463122,groupA
9.980847,7.798379,3.64657,groupB
2.967104,2.996438,6.435255,groupA
5.914345,9.98703,6.674064,groupB
1.887208,5.559112,5.330738,groupA
2.274288,6.955074,1.435937,groupB
3.277673,2.053073,7.45694,groupA
6.807983,7.675607,0.748876,groupB
4.606082,3.344731,2.157083,groupA
2.35039,7.765024,3.192083,groupB
4.835149,2.0186,7.957331,groupA
3.814662,5.439129,6.492523,groupB
2.759638,1.606555,9.865521,groupA
1.576056,9.987225,0.771238,groupB
0.000452,3.951687,5.306188,groupB
3.711628,9.031053,1.235801,groupB
7.590347,0.139085,4.094385,groupA
4.588461,8.778335,4.163965,groupB
1.70062,2.189641,5.558571,groupA
4.521207,8.919153,2.64779,groupB
0.35092,3.206651,5.745239,groupA
9.575235,6.803375,6.498253,groupA
7.42143,0.175678,8.850347,groupA
6.69143,9.883708,4.949241,groupB
0.220415,6.570563,5.190196,groupA
9.07702,3.997969,8.741775,groupB
1.94011,4.748298,1.146175,groupA
0.027357,9.483344,2.22985,groupB
3.128549,0.576226,5.015195,groupA
4.635331,9.162791,4.520125,groupA
5.77923,0.599276,2.763608,groupA
9.066853,8.474285,4.916912,groupA
1.548587,4.752703,4.567114,groupA
0.929368,8.578727,9.353795,groupB
2.730404,1.254882,1.178329,groupA
6.493456,3.625978,9.958162,groupA
2.308452,3.36407,5.233444,groupA
9.797457,4.214125,0.012352,groupB
4.421357,2.627615,4.656743,groupA
9.667318,6.822608,7.334948,groupB
0.099625,0.429115,1.285728,groupA
3.113897,7.920735,2.344302,groupB
1.395223,3.63187,2.310181,groupA
6.669764,4.913891,8.874451,groupA
0.609093,6.60172,3.362298,groupB
7.83434,9.875707,3.448227,groupB
0.726283,6.948151,6.98832,groupA
9.727491,7.064276,0.577558,groupB
1.309811,4.078462,9.300314,groupB
1.224674,7.032871,5.850711,groupB
2.865274,1.503875,5.475205,groupA
9.193682,5.677011,9.70161,groupB
3.701362,1.489705,6.53014,groupA
9.422905,0.89093,1.10809,groupB
0.283327,3.592322,0.789001,groupA
5.570077,9.525334,4.888475,groupA
1.300043,0.949987,2.191239,groupA
3.126231,6.160154,0.772631,groupA
3.709563,0.948986,7.515222,groupA
5.414119,9.587515,1.654338,groupB
6.999917,0.684572,7.338174,groupA
6.072155,8.130623,9.477107,groupB
6.357929,0.87227,0.385857,groupA
9.584474,9.088853,0.767676,groupB
0.672816,4.696435,7.221837,groupA
0.887468,8.026769,2.961445,groupA
3.279969,2.908901,4.670029,groupA
6.916735,3.050097,6.485745,groupB
0.990336,6.009396,3.667028,groupA
5.279541,4.829337,6.949039,groupB
0.552682,4.004762,1.434192,groupA
3.376879,6.912197,3.532524,groupA
7.259112,0.529174,1.206865,groupA
4.420432,6.937708,2.527769,groupB
0.431366,2.328722,4.142713,groupA
9.170782,0.273157,1.459851,groupB
1.408432,5.135678,0.008134,groupA
6.182491,8.403279,9.014643,groupB
5.428223,2.42102,9.427268,groupB
3.692277,8.808819,9.220718,groupB
3.730132,0.559358,6.251031,groupA
5.649303,3.794806,0.436797,groupB
0.231767,5.494684,0.77352,groupA
6.406534,4.117306,2.767784,groupB
3.511044,0.332496,2.83039,groupB
6.391196,5.508591,4.667661,groupB
0.895242,0.964787,4.482554,groupA
3.06393,8.411855,7.236301,groupB
5.175919,2.72309,9.6128,groupA
9.43807,0.825411,9.898389,groupB
2.963498,2.970251,1.330996,groupA
8.5506,9.65863,6.069231,groupB
3.967415,3.558126,3.964921,groupA
8.531479,8.447425,7.974757,groupB
0.197379,0.555979,8.516855,groupA
6.788857,4.731485,2.103729,groupB
0.868301,2.463027,9.090259,groupA
4.167702,5.113346,6.382375,groupB
0.748355,1.788293,7.541316,groupA
0.571651,8.697647,9.374058,groupB
5.219321,1.945387,3.713475,groupB
4.823007,5.32178,1.799081,groupB
2.199048,3.603776,6.115458,groupA
5.437848,9.84052,6.440563,groupB
1.23954,5.142221,6.454767,groupA
9.713459,4.085337,4.240166,groupB
4.176925,3.712882,1.292429,groupA
5.645303,7.73426,5.750094,groupB
1.3154,2.828549,1.958703,groupA
3.377638,7.135334,5.449526,groupB
2.136795,1.989495,2.202469,groupA
5.00657,5.553961,3.361068,groupB
2.171275,5.561803,8.967102,groupA
9.365963,4.978814,0.465929,groupB
1.893456,1.307252,2.00087,groupA
6.836818,7.546763,9.09518,groupB
3.147166,4.418261,5.95254,groupA
8.304281,8.260573,1.987203,groupB
0.684526,3.674525,8.807565,groupA
7.621549,5.615035,2.899524,groupB
2.882033,0.529556,9.390879,groupA
2.92627,9.144885,8.893832,groupA
3.353934,1.466941,5.951166,groupA
9.321757,0.352747,7.249848,groupB
