@relation 'generators.SEAGenerator '

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
7.288014,0.119353,7.054578,groupA
4.21603,4.085542,9.726504,groupB
1.507573,5.468252,1.949867,groupA
6.115859,8.475525,1.00688,groupB
5.658191,2.449956,4.04587,groupB
4.002482,4.738641,9.557812,groupB
9.609661,6.240271,0.752368,groupB
8.015196,0.035618,6.800101,groupB
3.887826,3.742521,8.530992,groupA
2.441744,1.28568,9.740203,groupA
9.895079,0.41966,1.986902,groupB
0.50957,6.519438,9.496087,groupA
4.444136,9.720807,8.252509,groupA
7.725692,8.320695,3.765191,groupB
8.051393,8.065235,3.172356,groupB
7.86351,3.694447,2.276791,groupB
0.753644,7.67284,0.514018,groupB
9.28514,0.091569,1.876555,groupB
9.845925,5.244007,6.412157,groupB
6.700586,1.78751,9.190105,groupB
3.863914,4.603648,5.243754,groupB
3.155911,9.214967,1.527011,groupB
2.163341,4.929924,4.421991,groupA
3.860303,7.719139,8.797106,groupB
3.392451,9.115332,7.365411,groupB
7.425243,1.683425,6.142304,groupB
9.552322,0.541073,6.492373,groupB
4.261145,8.420165,4.687621,groupB
2.929228,5.659712,3.006006,groupB
0.15644,3.586175,5.675019,groupA
2.192359,0.044113,9.557031,groupA
8.401279,8.198055,5.484606,groupB
0.775617,8.710174,6.315851,groupB
9.550406,1.298479,0.404562,groupB
9.391825,1.851561,5.648932,groupB
9.611407,0.258645,1.213425,groupB
9.229457,5.863623,5.959339,groupB
9.798254,5.573002,8.387377,groupB
4.009034,6.41856,1.910455,groupB
4.0907,4.829632,0.567932,groupB
5.276654,7.764099,7.276538,groupB
2.174033,2.758731,7.478343,groupA
5.371263,5.848801,3.461244,groupB
8.717993,3.064262,4.553935,groupB
3.080534,2.483917,4.677317,groupA
9.694004,8.014337,7.244796,groupA
0.268708,9.126048,1.888823,groupB
4.716583,0.435354,9.093487,groupA
1.971688,7.14715,0.818596,groupB
2.130633,6.078888,0.912025,groupB
5.930813,1.323468,3.079264,groupA
9.510736,5.788221,0.760529,groupB
0.477315,8.268666,3.6817,groupB
2.536484,3.087211,5.965291,groupA
4.154918,9.677074,1.307753,groupB
5.063221,1.951742,2.188621,groupB
7.378044,8.738279,8.804845,groupB
4.644717,6.712533,6.659174,groupB
9.148931,8.454679,1.815329,groupB
2.111827,1.874374,3.612328,groupA
9.773448,6.42611,2.973339,groupB
4.727245,3.196714,6.639759,groupA
1.46176,3.664668,9.955637,groupA
4.984308,5.939369,4.211665,groupB
7.950454,0.938021,3.808893,groupB
0.585776,5.668407,3.577083,groupA
8.492372,0.729947,0.945314,groupA
7.989114,3.422967,6.628894,groupA
9.60065,8.61877,0.454743,groupB
2.420499,3.600719,5.261295,groupA
6.468999,6.045704,3.428276,groupB
9.146282,5.21138,3.392777,groupB
6.086038,5.088781,7.294384,groupB
5.180728,3.839982,2.381866,groupB
6.046529,1.933122,1.696299,groupA
0.600384,8.826651,8.659627,groupB
0.314678,1.605484,1.081383,groupA
3.684393,7.832361,3.249351,groupB
1.448469,3.826485,3.318111,groupA
3.275312,7.685958,9.274592,groupB
6.008385,9.653001,2.552629,groupB
1.051008,1.440379,0.316863,groupA
2.639861,5.863587,0.032784,groupB
9.988043,8.210719,7.750501,groupB
8.218183,4.269346,4.448005,groupB
7.796199,5.000764,4.515549,groupB
8.712602,3.508228,2.570232,groupB
0.602701,4.006612,6.404314,groupA
3.707645,3.696752,6.609747,groupA
4.97458,4.420969,7.355595,groupB
4.442175,8.881622,3.175695,groupA
2.113671,0.667758,7.100077,groupA
0.961018,2.560541,5.572803,groupB
5.939906,4.505604,0.401179,groupB
7.875664,0.423512,0.233402,groupB
8.502292,6.851127,8.308891,groupB
4.107734,0.611073,5.714829,groupA
0.243949,4.175851,9.262453,groupA
5.470051,4.993986,5.798223,groupB
0.489547,2.872567,9.46558,groupA
3.85646,5.361588,3.886479,groupB
1.764169,8.593674,3.537082,groupB
9.44558,9.057609,0.937787,groupB
5.049794,2.164464,8.80255,groupA
4.813365,7.075628,1.608512,groupB
4.899376,4.695721,3.273744,groupB
4.973716,0.000401,3.539776,groupA
2.869257,0.196456,2.366133,groupA
0.377211,9.448506,2.864861,groupB
5.385513,6.515675,6.33486,groupB
8.99895,7.599029,5.222166,groupB
8.407781,0.802857,9.131016,groupB
9.158769,1.029022,0.546772,groupB
0.462253,2.633468,3.53869,groupA
7.908188,5.21578,5.864136,groupB
9.402137,8.910669,5.85411,groupB
5.807916,6.574942,7.362864,groupB
0.486134,5.809077,0.414027,groupA
4.014157,6.301494,7.311861,groupB
8.551433,8.265804,9.349337,groupB
1.836616,5.857394,4.017619,groupA
6.076772,0.48017,5.774418,groupA
5.607526,2.464668,9.360117,groupB
0.736336,1.476952,7.486833,groupA
0.931334,0.247322,7.514245,groupB
1.157629,6.437914,9.802938,groupA
7.947227,7.764935,7.114659,groupB
0.898934,0.3196,0.660284,groupA
8.129765,6.14765,9.238745,groupB
9.188737,1.223989,3.840935,groupB
2.384529,0.413496,6.342831,groupA
5.072884,6.268929,5.429742,groupB
2.713191,3.987591,7.055722,groupA
3.081379,2.163018,3.222024,groupA
3.33235,7.956028,3.055524,groupB
4.896743,3.380512,2.20792,groupA
2.700147,3.173985,8.862124,groupA
6.04857,4.475784,5.131536,groupB
2.069262,7.862925,2.060931,groupA
2.128227,8.351194,0.358437,groupB
1.226141,6.796128,0.115697,groupB
2.513331,0.596222,9.16607,groupA
7.573757,9.689128,1.911899,groupB
7.533812,0.52766,1.025968,groupB
6.008189,5.796096,2.836889,groupB
3.421248,9.094104,6.80104,groupB
6.478283,2.366654,6.949929,groupB
9.355266,9.163709,0.000835,groupB
6.51612,5.13093,3.876933,groupB
6.355323,8.909673,1.847979,groupB
1.667909,5.376406,1.039915,groupA
2.120135,6.955109,7.483198,groupB
5.742859,4.644759,1.094748,groupB
6.919148,5.828537,0.918714,groupB
5.472476,2.474737,8.194015,groupA
1.603002,0.117304,6.772037,groupA
5.764818,4.010195,5.079182,groupB
7.347078,6.126463,6.349655,groupB
3.354708,3.13134,7.297841,groupA
6.463837,2.549629,0.648157,groupB
7.136524,4.355205,3.622569,groupB
1.34444,5.424232,3.634685,groupA
5.614896,9.018578,7.368493,groupB
9.662502,8.201783,9.003292,groupB
9.939843,2.823928,6.071931,groupB
0.102438,5.311356,7.546364,groupA
2.143716,9.772611,5.576639,groupB
1.817361,4.095048,8.513093,groupA
9.720485,0.180997,4.574669,groupB
4.335892,2.991718,1.388106,groupA
1.481059,5.161428,8.13229,groupA
5.851934,0.74134,9.752795,groupA
0.149558,4.106218,1.059027,groupA
6.340367,9.81049,9.529106,groupB
4.296135,5.925882,8.138474,groupB
4.637113,5.356065,6.972054,groupB
8.946159,1.580883,9.352707,groupB
6.460664,8.245006,6.062277,groupB
0.402624,6.43233,9.824702,groupA
5.936038,1.402698,4.109887,groupA
7.132472,5.87335,5.29612,groupB
1.225689,6.956488,0.345258,groupB
1.165563,2.258761,3.94257,groupA
7.312274,9.983836,8.840696,groupB
9.153555,6.318347,8.044009,groupB
8.674835,3.447254,0.806402,groupB
7.841422,0.643122,9.392843,groupA
6.255449,0.469567,6.265527,groupA
2.711426,0.173938,9.308485,groupA
7.236512,0.360493,0.910946,groupA
4.310304,1.909714,4.80381,groupB
1.567303,9.812616,0.035398,groupB
9.612792,4.248374,5.259511,groupB
1.797153,6.577117,8.995587,groupB
6.694317,3.457222,5.336009,groupB
2.958884,9.242754,1.420773,groupB
9.630752,2.225756,6.69093,groupB
7.414697,8.055242,6.919293,groupB
5.487275,2.384521,2.582993,groupA
9.228988,9.681189,4.296897,groupB
7.796093,0.288171,5.250417,groupB
2.298678,6.34025,0.490162,groupB
9.620376,8.435582,3.300438,groupB
6.68627,1.208429,4.841301,groupA
5.969923,5.930006,7.733141,groupB
6.232735,8.333346,8.476915,groupA
9.022332,0.594301,8.648673,groupB
9.472736,9.414753,0.548708,groupA
3.656778,1.078402,2.208043,groupA
4.30668,8.199212,1.982336,groupB
8.96037,0.629332,3.592727,groupB
0.943486,1.337769,1.039846,groupA
2.290147,2.657215,1.982944,groupB
3.6248,8.142524,4.046718,groupB
8.124085,7.297005,3.579033,groupB
9.524111,4.042407,8.123167,groupB
5.498474,9.538709,8.864228,groupA
9.254393,6.581415,1.782687,groupB
3.984626,0.220265,6.202406,groupA
5.739442,9.539411,0.17975,groupB
3.82071,0.990036,0.916619,groupA
5.981744,0.354651,3.058278,groupA
5.468047,1.979669,1.488246,groupA
7.090451,4.702322,4.66804,groupB
2.011857,5.9061,1.910064,groupA
2.078891,7.848524,3.90089,groupB
0.058757,7.329471,8.933967,groupA
9.823829,4.881828,6.341669,groupB
6.329802,5.586682,7.129535,groupB
7.099206,6.117995,5.267754,groupB
1.825225,6.181606,9.465306,groupB
7.533762,5.001141,9.564194,groupA
6.237891,2.917017,0.338605,groupB
6.277582,1.47208,1.714595,groupB
8.857842,0.921056,8.945872,groupB
5.068925,3.735972,3.28177,groupB
2.849911,3.494788,8.892009,groupA
2.19501,6.832165,4.607525,groupB
4.644031,2.40912,8.404311,groupB
6.969848,0.84609,2.139917,groupA
5.585709,6.553686,2.592587,groupB
9.4795,3.158943,7.89727,groupA
2.98811,3.722031,7.378881,groupA
5.181438,7.459201,7.733627,groupB
9.140803,6.098973,8.534448,groupB
9.176429,7.052818,0.861424,groupB
1.316648,7.130197,6.983722,groupA
4.090038,5.957764,8.860049,groupB
7.58985,2.222607,0.361108,groupB
6.470794,3.406474,4.590311,groupB
2.291223,1.261093,0.828245,groupA
8.010435,3.649744,8.16731,groupB
8.673447,4.426414,9.932459,groupB
3.339903,4.838282,4.034637,groupB
9.370766,9.863031,5.718101,groupB
8.550642,0.398474,6.998158,groupB
3.835769,9.367805,1.019576,groupB
7.834513,8.141188,6.056663,groupB
2.709756,6.498155,2.174138,groupB
6.234989,9.346621,8.218017,groupA
3.006189,4.763258,4.356763,groupA
4.625183,9.692813,3.758064,groupB
8.024841,6.085138,2.859383,groupB
2.261626,5.515513,4.067587,groupA
4.414156,5.343732,7.045145,groupB
9.522969,4.705976,5.24264,groupB
1.883495,2.073139,6.731912,groupB
5.170243,4.833182,8.732927,groupB
0.699825,0.450695,5.134375,groupA
0.422898,0.341287,9.475122,groupA
2.429837,9.590176,8.465728,groupB
1.829812,5.700646,2.492265,groupA
2.383726,1.882484,9.265247,groupA
1.776699,6.509785,5.801609,groupB
8.624672,9.946664,7.81857,groupB
8.823201,2.923098,0.558747,groupB
7.381135,4.333044,9.936683,groupB
1.748935,5.087715,6.504678,groupA
3.49264,0.007523,7.184521,groupA
5.773251,5.306593,7.640748,groupB
2.028805,4.687243,1.509713,groupA
4.837217,3.139993,2.19762,groupA
6.086302,3.136926,8.654078,groupB
6.159583,0.765848,1.803807,groupA
1.214832,4.621234,5.066655,groupA
6.351019,6.465036,8.357001,groupB
2.43611,3.475008,4.21211,groupA
8.922218,7.938193,4.427064,groupB
6.192171,8.568636,7.137372,groupB
3.87147,9.661537,2.509066,groupB
0.791275,6.376183,5.025936,groupA
8.810704,9.304471,8.357336,groupA
1.881759,4.913544,8.861584,groupA
9.002298,9.276214,6.900344,groupB
0.198014,8.918113,2.496391,groupA
8.658644,5.150446,3.19946,groupB
6.645234,7.112968,2.995894,groupB
6.434105,9.188187,1.491846,groupB
1.730887,1.81692,5.342678,groupA
9.154396,9.55152,4.934916,groupB
7.186564,6.781511,1.259404,groupB
6.863724,6.956778,9.133928,groupA
7.405838,9.039348,2.53933,groupB
3.319588,2.337526,9.593293,groupA
7.32681,7.131042,3.649063,groupB
2.639369,6.610171,5.338534,groupA
5.47,2.411899,1.586724,groupA
3.846564,4.819881,5.842909,groupB
9.630984,0.682411,3.695748,groupB
6.361448,5.456468,2.418854,groupB
0.986731,3.959381,9.135089,groupB
2.201716,1.28635,5.416829,groupA
3.338354,4.083546,8.168523,groupA
0.997644,8.598713,4.384437,groupB
4.612046,9.273935,6.249311,groupB
2.460066,3.953322,0.016006,groupA
5.689229,8.000755,7.805565,groupB
7.52741,6.542788,9.051637,groupB
8.48163,6.476904,2.045376,groupB
9.152556,1.495226,8.468819,groupB
8.827681,5.313768,3.437447,groupB
1.592357,5.681839,5.763424,groupA
8.080599,0.190394,6.589945,groupB
3.90516,2.447338,3.680863,groupA
3.109893,3.749734,2.89725,groupA
2.190766,3.571783,6.035763,groupA
0.829853,1.127116,9.9672,groupA
7.720633,5.922552,8.454306,groupB
4.32482,3.240645,1.751482,groupA
2.931168,6.297167,4.705855,groupB
2.465257,4.524036,8.510128,groupA
4.760858,6.134042,6.235117,groupB
6.344162,5.879572,0.848898,groupB
3.784728,2.351505,6.814901,groupB
8.775214,4.619065,9.189197,groupB
5.260436,1.332507,3.870169,groupA
8.712825,0.674931,6.527677,groupB
9.401078,0.27619,0.797865,groupB
4.158091,4.975978,7.965849,groupB
3.5391,5.825599,0.604899,groupB
7.163015,3.243274,2.945396,groupB
8.847872,7.741134,8.577054,groupA
7.117007,2.820021,0.061236,groupB
6.249462,8.844113,0.874509,groupB
2.822957,5.118523,8.145042,groupA
2.79028,0.200934,4.085749,groupA
2.172936,9.118174,8.165607,groupB
3.233729,0.968847,8.455308,groupA
6.676489,0.061253,6.231754,groupA
3.550893,3.083869,1.522196,groupA
4.788934,9.23041,5.818003,groupB
1.373431,6.666996,9.734066,groupB
0.637838,8.29177,2.340722,groupB
3.810288,3.497658,5.411126,groupA
1.393311,3.221979,5.810498,groupA
1.273852,5.959512,3.177109,groupA
6.305973,0.204841,7.202182,groupA
2.76926,4.46423,5.206593,groupA
7.196346,1.855742,9.400793,groupA
8.672105,4.321662,7.461395,groupB
0.267795,1.205836,6.173708,groupB
7.960072,5.993611,5.802005,groupB
5.535766,7.715979,9.330162,groupB
1.206208,4.297568,9.559273,groupA
8.78588,9.784716,8.076074,groupB
4.349179,5.110527,1.735243,groupB
0.376923,9.532366,4.712759,groupB
6.211943,5.893999,6.708665,groupB
0.234744,3.85695,1.343366,groupA
4.419651,8.961698,1.121857,groupB
8.343992,7.600411,6.453144,groupB
4.073795,3.236042,8.480795,groupA
5.983952,1.383773,5.531199,groupA
7.278701,7.030795,6.169563,groupB
4.372166,5.101758,9.221361,groupB
2.363175,9.063234,0.87747,groupB
7.154641,2.066673,1.612979,groupB
6.943781,6.414209,0.493216,groupB
0.445013,2.327165,7.522516,groupA
9.538033,4.983751,7.816539,groupB
8.229825,7.815005,3.57105,groupB
9.477792,7.175614,1.050637,groupB
5.706888,1.353448,4.987802,groupA
9.807698,6.769465,3.734158,groupB
8.653622,2.127037,0.238857,groupA
1.947071,7.580624,0.264321,groupB
7.902316,8.023461,4.727331,groupB
7.309364,9.868143,7.050723,groupB
9.929393,7.513448,1.197415,groupB
8.860624,4.063765,4.409076,groupB
6.07109,6.369588,5.056733,groupB
2.890525,9.451394,8.587727,groupB
0.284629,6.731711,4.643497,groupA
1.130098,1.115806,9.47673,groupA
6.791793,0.493966,5.86778,groupA
8.406229,2.147657,2.82794,groupB
8.517871,7.587295,1.7409,groupB
0.200294,7.88679,9.040725,groupB
6.183438,7.804532,1.680525,groupB
4.85135,7.786808,7.292456,groupB
7.330441,3.184086,9.096642,groupB
4.091755,2.633749,7.918812,groupB
6.104867,0.180242,4.406681,groupA
3.154981,0.383679,5.845485,groupA
8.267382,4.156762,4.071283,groupB
0.14064,2.626083,5.17313,groupA
0.387776,0.720732,2.080946,groupA
1.834111,8.807815,2.979982,groupA
1.685685,7.070465,1.880981,groupB
0.406291,5.648349,3.914479,groupA
8.949206,0.188055,5.382173,groupB
8.673317,1.440399,6.102045,groupB
7.115259,2.900334,6.466166,groupB
3.451778,2.671213,8.930948,groupA
8.793899,0.877582,6.367057,groupB
4.371273,2.139802,2.505619,groupA
0.504518,1.471278,1.319629,groupA
0.614204,7.926521,5.998444,groupB
9.370939,5.612233,9.266287,groupB
2.847461,0.276576,3.566667,groupA
3.517147,5.706519,1.66061,groupB
5.315413,8.820779,5.229113,groupB
9.721076,4.8328,0.831691,groupB
4.275873,7.927527,5.111321,groupB
6.982345,3.355544,5.130419,groupB
1.484345,0.62029,0.568782,groupA
9.163292,6.695374,3.051316,groupB
4.518335,6.726403,4.818234,groupB
1.354398,1.995258,6.532003,groupA
7.052978,9.377147,5.880815,groupB
5.837555,9.866279,8.139884,groupB
5.548203,3.763715,2.762728,groupB
4.50905,5.063535,9.847409,groupB
2.750298,6.343329,6.484502,groupB
5.755115,9.850866,9.730649,groupB
0.734582,5.437393,3.129503,groupA
4.138116,5.626658,1.993615,groupB
6.274052,1.314025,1.80305,groupA
2.711589,0.574249,3.901127,groupA
2.015323,4.624986,5.010333,groupA
3.487864,9.729872,1.512933,groupB
0.307301,4.593738,7.390287,groupA
8.688727,9.262324,3.913053,groupB
1.510373,6.041386,9.831105,groupA
5.152617,0.355723,7.97688,groupA
6.924501,4.200886,2.235693,groupA
8.499243,5.006989,6.78335,groupA
1.970445,7.446876,7.054898,groupB
5.358158,5.13407,5.493876,groupB
4.576684,8.598679,3.302538,groupB
8.300077,7.640668,2.569098,groupB
0.543494,7.4805,8.589709,groupB
7.768968,8.520274,4.87663,groupB
0.15323,5.710848,3.860748,groupA
8.19154,1.436189,6.680045,groupB
1.065531,0.53419,3.964802,groupA
0.792048,0.787785,2.113768,groupA
2.402985,6.767827,4.680268,groupB
6.005216,7.776734,5.855717,groupB
6.804295,3.193032,1.470904,groupB
9.934622,9.065286,6.515127,groupB
3.293369,2.11868,8.616631,groupA
5.228255,7.238504,2.482961,groupB
9.134309,7.504871,6.698091,groupB
8.653875,8.077787,5.817688,groupB
6.444641,4.491414,4.831403,groupB
1.075563,6.771424,3.599651,groupB
6.798677,2.585045,6.331176,groupA
8.808112,2.110345,0.549863,groupB
1.568199,0.213195,0.848068,groupA
7.35793,3.969669,7.74131,groupA
4.484194,5.905001,6.724582,groupB
9.118257,2.980975,8.799828,groupB
7.552309,8.004967,0.069439,groupB
3.950515,2.257067,8.342792,groupA
0.638338,8.87155,9.194659,groupB
5.658105,8.057979,0.306783,groupA
5.384054,8.50336,2.215359,groupB
2.383465,7.478994,8.904452,groupB
0.494483,2.009546,5.623451,groupA
8.336518,5.252481,5.423998,groupB
3.099619,1.466683,1.537401,groupB
0.989423,4.542782,5.862211,groupA
6.819112,3.966912,2.819222,groupA
7.484038,9.719127,7.264676,groupB
5.261893,5.490036,6.507478,groupB
2.879882,8.876904,6.948528,groupB
4.094472,5.637867,4.049303,groupB
3.223008,7.060189,1.355212,groupB
7.639337,1.254695,8.055491,groupA
0.106,0.423288,8.774903,groupA
0.813285,7.63732,3.642714,groupB
0.340945,6.098,5.848162,groupA
6.586203,1.105337,6.161697,groupA
7.105638,1.318609,8.978536,groupB
3.869008,2.065001,0.914818,groupA
3.30188,7.798777,1.0959,groupB
1.603625,7.79033,5.725749,groupB
0.956712,3.384742,8.222079,groupA
1.224371,0.598839,3.724079,groupA
0.063967,6.33214,1.805809,groupA
7.414318,4.189181,7.888092,groupB
6.151138,8.904863,1.875863,groupB
7.150287,2.299148,8.53062,groupB
2.111617,0.26363,9.583181,groupA
9.0503,4.929777,7.34153,groupB
7.270759,1.122831,2.70007,groupB
4.33289,9.652789,2.155341,groupB
8.988427,1.824474,2.256588,groupB
4.591232,4.077669,6.330524,groupB
4.877841,7.526168,5.227278,groupB
0.503567,8.122779,2.773128,groupB
3.408681,6.499741,7.654022,groupB
6.677666,0.140398,2.901539,groupA
2.51274,4.657468,1.864692,groupA
3.379296,7.295893,1.719303,groupB
2.349255,3.832684,9.481983,groupA
6.354399,8.020523,2.166375,groupB
6.398633,3.189669,5.624954,groupB
6.500765,4.359205,9.118686,groupA
7.34332,9.463012,7.522991,groupB
3.488749,5.289284,1.717608,groupA
3.360105,3.885113,6.583174,groupA
2.885241,8.525823,1.304129,groupB
5.318925,2.697219,1.722734,groupB
3.489982,8.224886,4.455517,groupA
6.734911,1.268374,8.968036,groupB
1.599756,7.828419,5.587383,groupB
8.899721,9.141094,2.942712,groupB
3.581408,7.920435,6.732384,groupB
8.456048,2.153852,4.642538,groupB
0.706978,3.783501,2.759808,groupA
1.105965,3.492827,2.608331,groupA
5.916487,2.840363,6.394712,groupB
7.858077,0.200235,1.624863,groupB
5.308509,0.395468,2.282535,groupA
5.199308,8.978185,9.430028,groupB
3.574036,6.383309,2.727523,groupB
2.564474,7.378018,4.345553,groupB
1.344762,9.131699,2.492826,groupB
2.186485,1.179437,6.403999,groupB
7.323618,4.155255,8.916837,groupB
3.5829,5.439988,5.230899,groupB
9.612029,2.391571,4.291871,groupB
9.760157,0.332988,2.841235,groupB
1.14727,9.099295,2.104933,groupB
8.607209,9.328287,5.735183,groupA
3.299695,2.865192,3.144195,groupA
0.579067,6.306804,9.004083,groupA
7.183705,4.666537,7.795012,groupB
3.727502,3.929587,3.500993,groupA
9.876396,2.502645,0.234066,groupB
0.487114,9.271273,9.667693,groupB
2.090301,8.614008,4.863101,groupB
2.104632,2.039803,1.38569,groupA
0.974527,1.780915,9.182328,groupA
9.098743,9.993296,4.532359,groupB
7.079965,7.516177,7.069955,groupB
7.589446,6.003403,2.725571,groupB
4.11802,0.971859,2.689326,groupA
4.036359,1.254253,9.69845,groupA
0.086113,4.882105,3.267445,groupB
4.269423,6.775058,5.58334,groupB
7.757523,0.307279,2.166066,groupB
3.738688,4.25275,4.528947,groupA
6.86032,2.054004,4.714545,groupB
8.109699,0.4823,0.598911,groupB
6.637581,4.652285,9.145306,groupB
2.254795,5.231277,1.159467,groupA
6.253163,9.467679,6.528117,groupA
1.419137,4.659849,2.291904,groupA
1.508573,1.60002,6.794498,groupA
7.728624,0.784313,1.010143,groupB
5.627469,7.992394,5.482804,groupB
3.106008,9.736057,0.693621,groupB
4.566902,5.072679,2.919729,groupB
6.638773,9.280074,0.08937,groupA
4.181724,3.017105,6.550618,groupA
9.476832,8.979821,8.557929,groupB
6.684286,1.557629,7.65903,groupB
0.406861,8.068727,6.181629,groupB
3.015332,2.760603,0.861208,groupA
9.654474,4.706498,2.249018,groupB
1.863395,4.243859,2.788656,groupA
4.188331,5.260064,9.549585,groupB
0.861305,2.472529,2.514062,groupA
3.119987,5.181712,0.958008,groupB
8.793919,4.49264,8.849515,groupB
8.818242,3.030501,0.267152,groupB
7.578962,6.246714,6.948437,groupB
2.082892,5.284119,6.982053,groupA
4.710491,7.435118,7.754414,groupB
2.652225,9.95403,0.292069,groupB
4.491291,2.043037,9.658841,groupA
9.616483,1.867575,8.325057,groupB
6.770548,2.915743,4.240054,groupB
6.913196,9.628965,4.783918,groupB
1.439467,5.132656,7.935379,groupA
3.111685,9.018833,6.358003,groupB
5.143828,7.589558,9.529793,groupB
4.965704,4.87068,2.720778,groupB
6.70012,2.936854,6.229941,groupB
7.552394,8.501889,4.312849,groupA
7.171957,3.547894,5.391419,groupB
6.373458,2.532188,1.65257,groupB
3.577427,5.482919,5.640396,groupB
1.438019,0.920889,4.174125,groupA
6.021784,2.424178,9.895185,groupB
1.677119,6.265426,0.38336,groupA
9.169033,1.281771,2.024077,groupB
0.509901,5.170594,8.367859,groupA
0.893333,7.271304,6.555882,groupB
4.427927,9.506259,8.773782,groupB
8.357763,7.140104,4.275587,groupB
7.505971,9.070909,0.41301,groupB
0.195281,2.575002,3.102919,groupB
6.341065,1.008942,7.817501,groupB
3.064634,1.522292,2.428283,groupB
5.294621,6.537764,3.374684,groupA
8.278903,2.263381,2.256557,groupB
7.547521,1.318478,0.135108,groupB
0.995948,6.810551,4.277958,groupA
2.340359,4.908341,3.113359,groupA
9.905598,7.399508,4.958127,groupB
2.224946,2.692863,0.351686,groupA
4.030198,3.880864,3.214552,groupA
3.540175,6.13973,2.626137,groupB
2.162239,7.028406,2.337183,groupA
5.620761,2.806464,3.130914,groupB
7.739927,8.490873,9.635139,groupB
2.144133,3.405568,5.484469,groupA
9.050277,4.238031,0.098052,groupB
9.232447,5.809219,0.423093,groupB
5.76887,9.206847,3.669555,groupB
4.433823,8.33814,7.841314,groupB
0.445022,3.449938,2.239616,groupA
9.112237,3.306266,7.584806,groupB
5.544031,0.091274,9.668462,groupA
3.868983,6.860261,5.65667,groupA
1.006021,7.062811,7.321791,groupB
7.691561,3.974981,4.125658,groupB
1.472599,2.710724,8.890443,groupA
4.910532,3.62255,3.714736,groupB
0.341673,9.332627,2.565129,groupB
1.79397,8.86102,9.958156,groupA
3.950668,3.754148,8.706943,groupA
4.166082,6.751479,6.313522,groupB
8.183817,1.507777,9.590035,groupB
0.586462,0.995368,3.039306,groupA
4.508854,9.692377,6.267169,groupB
1.953823,8.509825,2.926934,groupB
5.372275,5.185336,1.711919,groupB
3.915095,2.547758,2.40994,groupA
0.772485,4.446485,5.493901,groupA
6.008655,1.005403,0.992569,groupA
6.415347,5.274126,0.519454,groupB
7.931646,1.06931,9.916682,groupB
7.872881,1.421084,6.298745,groupB
9.620304,4.031719,8.681588,groupB
3.578854,1.218157,8.555092,groupA
5.138167,2.86345,9.742248,groupB
2.982175,6.922243,8.51366,groupB
3.850318,9.104475,3.069973,groupB
7.631069,5.846207,2.838958,groupA
6.293399,6.637743,2.516638,groupB
5.946444,7.81122,3.955264,groupA
1.070763,6.733688,9.656614,groupA
1.270109,7.684128,8.746684,groupB
3.220797,3.402424,7.822475,groupA
4.969049,5.105866,3.708957,groupA
9.442919,4.749114,2.360357,groupB
8.089191,1.329171,6.355123,groupB
2.957815,9.260174,7.774111,groupB
2.074713,5.461463,3.799518,groupA
3.244252,3.227094,4.766369,groupA
0.867302,4.79215,8.262132,groupA
3.259196,0.03576,4.817335,groupA
8.010938,0.340761,7.280423,groupB
6.384849,5.244069,2.866717,groupB
6.651077,5.034309,3.491679,groupB
7.926188,0.477217,8.583911,groupB
1.381171,4.986659,0.021455,groupA
8.852578,3.643633,2.329365,groupB
4.129063,7.450808,1.305925,groupB
3.33562,4.469337,1.505482,groupA
7.436957,5.776573,8.417677,groupB
2.105595,8.43185,3.506263,groupB
8.272464,0.189932,9.422996,groupB
7.787791,5.876572,7.751356,groupA
0.086078,0.370298,1.41569,groupA
7.10116,0.834935,0.120711,groupA
3.175478,5.0735,6.612986,groupA
5.624577,5.410686,9.054667,groupB
7.521102,3.436727,4.907274,groupB
1.314513,1.833586,1.616573,groupA
1.991181,7.845131,1.214134,groupB
3.576646,6.527169,8.12553,groupB
0.377287,5.301904,1.14674,groupA
0.958203,0.841924,9.360717,groupA
1.31187,7.583496,6.543692,groupB
7.413059,0.615815,1.955985,groupB
8.64862,8.212734,8.595981,groupB
4.951651,4.683033,6.712458,groupB
0.240908,8.660685,6.210039,groupB
9.963082,7.580993,4.581401,groupA
3.602863,7.137452,1.898603,groupB
4.89766,6.027701,6.950883,groupB
3.670283,5.603221,7.169225,groupB
4.077953,4.815728,0.30194,groupB
6.736527,9.17438,7.658522,groupB
3.37562,1.752355,9.317457,groupA
7.306828,7.845837,4.184113,groupB
5.562454,4.164347,2.354856,groupB
4.213188,8.232282,8.694739,groupB
2.832491,5.324298,6.215758,groupB
4.141762,5.59531,4.780322,groupB
5.839174,9.938319,9.276651,groupB
1.266621,3.164958,8.527167,groupA
1.908362,8.268688,6.734878,groupB
9.162857,2.001641,0.46139,groupB
3.762614,9.69008,7.260151,groupB
2.475928,6.944761,4.301501,groupB
1.433206,6.287849,7.043913,groupA
9.96508,9.443617,4.926279,groupB
2.069953,5.144895,4.595703,groupA
5.603765,8.668315,2.186213,groupB
0.928869,7.808391,4.351846,groupB
4.791467,7.070986,8.374206,groupB
0.278295,1.419579,6.532141,groupA
5.520429,6.595327,5.692469,groupB
9.192735,1.088314,1.643557,groupB
8.667651,2.620638,4.202411,groupB
1.096096,4.991541,0.689771,groupA
